siteid,spid,x,y,occ,group,disturb,mi,rainann,rugged,soildepth,soilfert,solrad,tempann,topo,vegsys,cti,raindq,tempmin
10338,tgb,152.7867,-30.3563,0,sr,1,94,2468,40,1190,2,77,145,-12,1,1529,366,-3
10033,tgb,152.0619,-29.5319,0,sr,2,86,1132,45,1049,2,88,123,19,3,1139,180,5
10339,tgb,152.788,-29.2273,0,sr,3,84,1354,56,1070,1,82,165,45,3,1079,174,43
10340,tgb,152.7881,-30.174,0,sr,2,86,1398,48,1059,2,88,157,-4,2,1349,216,26
10341,tgb,152.7902,-30.174,0,sr,2,85,1372,49,1070,2,90,158,19,2,1159,210,28
10342,tgb,152.7919,-30.3599,0,sr,1,94,2468,28,1159,2,81,146,-16,1,1219,372,-2
10343,tgb,152.7932,-29.2318,0,sr,3,83,1314,43,1059,1,86,169,4,3,1119,168,45
10344,tgb,152.8034,-29.2652,0,sr,2,76,1174,14,1120,2,89,182,4,3,1239,156,52
10345,tgb,152.8173,-28.3672,0,sr,1,88,1202,81,1049,5,87,178,-12,1,1479,156,48
10346,tgb,152.8234,-28.3699,0,sr,1,88,1220,73,1039,5,88,180,-27,1,1419,156,47
10347,tgb,152.8255,-28.369,0,sr,1,89,1222,93,1019,5,86,174,-9,1,1179,156,46
10348,tgb,152.8285,-28.3807,0,sr,1,84,1232,29,1070,5,89,179,15,1,1159,156,48
10034,tgb,152.0685,-29.7125,0,sr,1,73,1038,79,769,1,92,134,35,3,1149,156,-1
10349,tgb,152.8295,-28.3888,0,sr,1,82,1376,88,990,5,95,173,-12,1,1259,174,46
10350,tgb,152.8295,-28.3825,0,sr,1,84,1234,35,1139,5,91,181,-12,1,1449,156,47
10351,tgb,152.8367,-30.2851,0,sr,3,90,1740,32,1169,2,87,155,13,2,1099,258,22
10352,tgb,152.8367,-28.369,0,sr,1,86,1220,41,1080,5,84,182,-4,1,1239,156,46
10353,tgb,152.8409,-28.323,0,sr,1,89,1470,60,1129,5,87,155,7,1,1339,192,42
10354,tgb,152.842,-30.2246,0,sr,3,89,1628,48,1110,2,84,157,-22,1,1459,246,26
10355,tgb,152.8674,-28.3158,0,sr,1,86,1434,42,1080,5,91,161,-4,1,1339,186,53
10356,tgb,152.8682,-30.0767,0,sr,3,87,1396,35,1080,2,84,172,-15,2,1249,192,55
10357,tgb,152.8785,-28.4394,0,sr,4,82,1184,17,1110,5,91,191,0,7,1509,150,51
10358,tgb,152.8888,-28.3212,0,sr,1,86,1426,60,1029,5,92,162,-9,1,1319,180,54
10035,tgb,152.0767,-30.7241,0,sr,2,87,1074,19,1019,2,85,128,-1,2,1309,168,-19
10359,tgb,152.8898,-28.3203,0,sr,1,85,1384,74,1029,5,93,164,2,1,1399,174,56
10360,tgb,152.8909,-28.3203,0,sr,1,84,1338,82,1000,5,91,164,20,1,1199,168,56
10361,tgb,152.9023,-30.2752,0,sr,3,92,1996,18,1200,2,87,152,-17,1,1279,300,13
10362,tgb,152.9121,-29.6814,0,sr,4,66,1018,0,1070,4,91,190,0,9,1312,144,67
10363,tgb,152.9153,-28.379,0,sr,1,88,1508,69,1029,2,90,169,-16,1,1199,180,47
10364,tgb,152.9163,-28.3772,0,sr,1,91,1536,68,1100,5,88,169,-39,2,1539,186,49
10365,tgb,152.9214,-28.3754,0,sr,1,91,1578,37,1120,5,86,166,-4,1,1439,192,55
10366,tgb,152.9235,-28.3763,0,sr,2,91,1584,31,1110,5,88,164,5,1,1199,192,55
10367,tgb,152.9265,-28.3763,0,sr,2,91,1606,35,1100,5,88,164,-7,1,1319,198,54
10368,tgb,152.9359,-29.769,0,sr,3,70,1074,7,1080,2,89,187,2,3,1079,144,67
10036,tgb,152.0797,-30.8423,0,sr,3,57,658,65,920,2,87,180,-19,3,1359,96,63
10369,tgb,152.9467,-30.7887,0,sr,3,85,1404,28,1139,2,90,184,5,2,1179,216,75
10370,tgb,152.9477,-30.7887,0,sr,2,84,1406,28,1129,2,91,185,-18,2,1669,216,80
10371,tgb,152.9617,-29.7645,0,sr,3,71,1086,11,1059,2,90,187,-7,3,1639,150,68
10372,tgb,152.9647,-30.1751,0,sr,3,80,1416,27,1100,2,91,183,1,2,1189,192,74
10373,tgb,152.9765,-28.3393,0,sr,1,83,1252,72,1049,5,96,170,-21,2,1369,150,49
10374,tgb,152.9793,-30.0054,0,sr,3,78,1322,22,1090,2,89,186,6,2,1199,168,72
10375,tgb,153.0194,-28.4106,0,sr,2,89,1474,46,1129,5,89,176,6,1,1269,168,52
10376,tgb,153.0204,-28.4151,0,sr,2,86,1508,42,1080,5,96,174,-3,2,1239,168,51
10377,tgb,153.0204,-28.4088,0,sr,2,89,1468,57,1129,5,86,174,8,1,1229,168,52
10378,tgb,153.0218,-30.0894,0,sr,3,86,1458,67,1029,2,84,184,-5,2,1339,180,74
10037,tgb,152.1032,-28.9366,0,sr,2,80,1064,11,1100,1,90,134,-6,6,1759,174,11
10379,tgb,153.0228,-30.0831,0,sr,3,88,1598,71,1080,2,80,177,-10,2,1289,204,65
10380,tgb,153.0245,-28.4151,0,sr,2,88,1634,53,1039,5,87,169,15,1,1119,186,51
10381,tgb,153.0265,-28.4106,0,sr,2,91,1576,74,1029,2,92,170,-32,1,1849,180,50
10382,tgb,153.0276,-28.4142,0,sr,1,90,1700,58,1049,4,84,168,-1,1,1129,198,52
10383,tgb,153.0276,-28.4097,0,sr,1,94,1668,75,1000,4,78,169,-13,1,1229,192,51
10384,tgb,153.0296,-28.4133,0,sr,1,89,1666,65,1080,4,90,167,0,1,1169,192,55
10385,tgb,153.0304,-29.3376,0,sr,3,77,1222,8,1100,2,90,188,4,3,1289,162,63
10386,tgb,153.0306,-28.4133,0,sr,1,91,1728,73,1039,4,85,165,9,1,1149,198,55
10387,tgb,153.0317,-28.4124,0,sr,1,91,1728,78,1039,4,85,165,-4,1,1249,198,56
10388,tgb,153.0333,-30.4413,0,sr,3,84,1588,10,1159,2,87,186,7,7,1219,234,70
10038,tgb,152.1125,-30.8092,0,sr,1,72,756,56,959,2,93,175,-45,1,1629,108,55
10389,tgb,153.0337,-28.4124,0,sr,1,92,1816,84,1019,4,79,164,-3,1,1219,210,56
10390,tgb,153.0347,-28.407,0,sr,1,93,1728,73,1129,4,89,165,-20,1,1289,198,55
10391,tgb,153.0378,-28.4043,0,sr,3,94,1810,54,1090,4,84,163,-40,1,1809,210,55
10392,tgb,153.0388,-28.4043,0,sr,3,93,1828,51,1129,4,86,163,-42,1,1789,216,56
10393,tgb,153.048,-28.4025,0,sr,1,91,1884,47,1100,4,90,152,18,1,1159,222,39
10394,tgb,153.048,-28.4016,0,sr,1,91,1884,47,1100,4,90,156,13,1,1109,222,46
10395,tgb,153.048,-28.4007,0,sr,1,92,1842,45,1179,4,94,159,-19,1,1209,210,51
10396,tgb,153.0572,-28.398,0,sr,2,94,1930,75,1110,4,89,154,19,1,1139,228,42
10397,tgb,153.0582,-28.3934,0,sr,2,94,1938,62,1169,4,82,149,17,1,1189,234,35
10398,tgb,153.0602,-28.3916,0,sr,2,94,1968,79,1139,4,84,147,10,1,1169,240,33
10003,tgb,151.3757,-31.9585,0,sr,1,93,1454,61,1080,5,89,110,-12,2,1269,312,-7
10039,tgb,152.1125,-28.9276,0,sr,2,82,1082,12,1039,1,89,136,7,6,1169,174,12
10399,tgb,153.0623,-28.3808,0,sr,1,94,1750,48,1120,4,96,156,-20,1,1879,204,46
10400,tgb,153.0623,-28.3754,0,sr,3,93,1840,52,1159,4,83,149,5,1,1289,222,36
10401,tgb,153.0642,-29.9025,0,sr,2,75,1218,5,1110,2,88,187,-2,3,1629,150,72
10402,tgb,153.0643,-28.3736,0,sr,3,93,1866,46,1100,4,82,147,6,1,1259,234,33
10403,tgb,153.0653,-28.3826,0,sr,3,91,1770,64,1100,4,98,153,-19,1,1249,204,41
10404,tgb,153.0663,-28.388,0,sr,3,93,2054,47,1070,4,84,144,10,1,1229,264,30
10405,tgb,153.0663,-28.3817,0,sr,3,92,1886,54,1090,4,96,153,-9,1,1289,222,40
10406,tgb,153.0663,-28.3772,0,sr,1,94,1854,51,1120,4,84,152,2,1,1299,222,39
10407,tgb,153.0674,-28.3808,0,sr,1,93,1866,44,1190,4,91,155,-8,1,1199,222,45
10408,tgb,153.0674,-28.3799,0,sr,1,93,1866,41,1190,4,91,155,-21,1,1459,222,45
10040,tgb,152.1126,-29.1614,0,sr,3,80,1060,28,980,2,93,134,-14,1,1629,162,9
10409,tgb,153.0674,-28.379,0,sr,1,94,1846,44,1159,4,90,155,-21,1,1949,222,44
10410,tgb,153.0684,-28.3772,0,sr,3,94,1852,59,1100,4,85,152,-18,1,1469,222,40
10411,tgb,153.0694,-28.3808,0,sr,1,93,1892,49,1159,4,88,154,-26,1,1939,228,43
10412,tgb,153.0714,-28.3817,0,sr,1,93,1884,51,1179,4,91,156,-25,1,1939,222,45
10413,tgb,153.0735,-28.3826,0,sr,1,94,1886,51,1169,4,90,154,-21,1,1399,222,43
10414,tgb,153.0745,-28.3727,0,sr,3,94,2014,26,1100,4,84,142,8,1,1219,258,28
10415,tgb,153.0745,-28.3718,0,sr,1,93,1988,26,1129,4,87,143,12,1,1199,252,28
10416,tgb,153.0765,-28.3718,0,sr,1,93,2000,32,1129,4,87,143,6,1,1209,258,29
10417,tgb,153.0786,-28.3817,0,sr,1,94,1908,43,1179,4,90,154,-29,1,2029,222,43
10418,tgb,153.0786,-28.3808,0,sr,1,94,1918,50,1090,4,85,151,-4,1,1299,228,38
10041,tgb,152.1215,-29.202,0,sr,3,87,1224,46,1009,2,92,127,-21,3,1459,180,8
10419,tgb,153.0847,-28.3745,0,sr,3,94,2066,38,1159,4,84,141,21,1,1139,264,27
10420,tgb,153.0857,-28.3736,0,sr,1,93,2026,37,1169,4,91,142,7,1,1189,258,28
10421,tgb,153.0857,-28.3727,0,sr,1,93,2026,40,1169,4,91,143,1,1,1229,258,29
10422,tgb,153.0869,-29.7608,0,sr,2,72,1130,1,1090,1,89,189,0,3,1379,162,71
10423,tgb,153.0929,-28.3853,0,sr,3,93,2092,41,1169,4,92,150,-13,1,1289,258,36
10424,tgb,153.1,-28.3898,0,sr,3,94,2200,35,1190,4,86,142,17,1,1179,276,28
10425,tgb,153.1,-28.3835,0,sr,1,95,2206,42,1159,4,84,142,11,1,1269,276,28
10426,tgb,153.1031,-28.3654,0,sr,1,94,2042,33,1190,4,91,147,-20,1,1769,246,34
10427,tgb,153.1051,-28.379,0,sr,2,94,2358,44,1129,4,83,137,14,1,1169,306,25
10428,tgb,153.1051,-28.3772,0,sr,1,94,2314,46,1139,4,86,139,10,1,1169,300,26
10042,tgb,152.1219,-29.2769,0,sr,3,87,1240,42,1059,2,87,134,6,2,1219,192,8
10429,tgb,153.106,-30.2662,0,sr,2,89,1920,55,1090,2,74,178,-18,2,1489,228,72
10430,tgb,153.1102,-28.3736,0,sr,1,94,2234,127,1149,4,86,143,-12,1,1329,282,29
10431,tgb,153.1144,-28.5044,0,sr,2,92,1948,58,1100,4,83,166,32,2,1119,222,55
10432,tgb,153.1164,-28.3997,0,sr,3,93,2306,109,1149,4,95,144,1,1,1209,282,30
10433,tgb,153.1184,-28.4169,0,sr,3,94,2542,30,1179,4,85,137,16,1,1099,324,24
10434,tgb,153.1185,-28.4981,0,sr,1,92,1992,50,1179,4,84,167,33,2,1089,228,55
10435,tgb,153.1196,-28.499,0,sr,1,92,1992,58,1179,4,84,168,-1,2,1169,228,53
10436,tgb,153.1205,-28.4358,0,sr,3,95,2636,76,1179,4,69,136,21,1,1159,336,24
10437,tgb,153.1215,-28.4069,0,sr,1,93,2510,116,1000,4,81,139,50,1,1099,318,26
10438,tgb,153.1236,-28.4963,0,sr,3,94,2042,65,1080,4,73,166,-1,1,1199,228,55
10043,tgb,152.1225,-31.4282,0,sr,1,94,1350,67,1070,2,78,131,-10,2,1509,156,-16
10439,tgb,153.1246,-28.4259,0,sr,3,95,2614,93,1179,4,78,137,9,1,1219,330,25
10440,tgb,153.1246,-28.425,0,sr,3,95,2614,87,1179,4,78,137,17,1,1199,330,25
10441,tgb,153.1247,-28.4963,0,sr,3,94,2042,67,1080,4,73,166,-12,1,1259,228,55
10442,tgb,153.1276,-28.4078,0,sr,1,93,2652,166,970,4,64,140,136,2,999,342,26
10443,tgb,153.1277,-28.4918,0,sr,2,93,2098,83,1100,4,84,160,40,1,1099,234,53
10444,tgb,153.1286,-28.4069,0,sr,1,94,2516,165,959,4,50,145,100,2,969,318,31
10445,tgb,153.1287,-28.4918,0,sr,3,94,2126,86,1129,4,73,161,29,1,1119,234,54
10446,tgb,153.1306,-29.1669,0,sr,1,73,1090,1,1090,2,91,194,0,5,1459,150,70
10447,tgb,153.1307,-28.4611,0,sr,3,94,2820,59,1159,4,73,133,8,1,1169,360,22
10448,tgb,153.1307,-28.4602,0,sr,3,94,2820,58,1159,4,73,132,47,1,1069,360,21
10044,tgb,152.1235,-31.4291,0,sr,1,94,1350,59,1070,2,78,132,-8,2,1509,156,-15
10449,tgb,153.1318,-28.462,0,sr,3,95,2740,72,1129,4,72,135,9,1,1189,336,24
10450,tgb,153.1358,-29.9539,0,sr,3,79,1362,8,1139,2,88,186,-7,3,1809,126,75
10451,tgb,153.1679,-29.9873,0,sr,3,78,1378,8,1120,2,89,186,0,3,1339,162,74
10452,tgb,153.1723,-29.4927,0,sr,2,79,1272,52,1039,1,88,183,41,3,1089,186,65
10453,tgb,153.2037,-29.2219,0,sr,2,77,1210,30,1110,1,90,186,-1,3,1329,174,63
10454,tgb,153.2117,-29.0793,0,sr,4,78,1186,7,1090,1,89,195,0,9,1649,174,72
10455,tgb,153.2127,-29.0757,0,sr,3,79,1214,20,1070,1,87,194,-3,3,1449,180,71
10456,tgb,153.2159,-28.6406,0,sr,3,87,1546,21,1129,1,85,193,-8,2,1239,180,65
10457,tgb,153.2348,-28.4122,0,sr,1,92,2106,76,1009,4,86,160,93,3,999,228,56
10458,tgb,153.2369,-29.3518,0,sr,3,80,1424,1,1139,2,89,191,0,3,1259,204,73
10045,tgb,152.1312,-30.8165,0,sr,1,52,736,62,949,2,91,181,-33,3,1249,108,64
10459,tgb,153.2435,-29.952,0,sr,2,79,1388,6,1309,1,89,187,6,5,1329,180,75
10460,tgb,153.2459,-29.2137,0,sr,3,75,1154,4,1110,2,90,191,1,3,1419,174,71
10461,tgb,153.2545,-28.5286,0,sr,3,94,2696,63,1039,4,76,146,17,1,1119,300,32
10462,tgb,153.2549,-29.951,0,sr,1,79,1392,9,1299,1,89,187,-3,5,1039,180,75
10463,tgb,153.2596,-28.5322,0,sr,3,94,2402,97,1000,2,67,158,-14,1,1359,264,50
10464,tgb,153.2698,-28.525,0,sr,3,93,2476,90,1090,4,74,153,47,1,1099,270,40
10465,tgb,153.2746,-28.404,0,sr,1,94,2270,160,949,2,72,159,-2,1,1199,246,54
10466,tgb,153.2749,-29.6812,0,sr,3,82,1504,5,1149,2,90,188,-1,5,1479,234,75
10467,tgb,153.277,-28.5232,0,sr,3,94,2506,65,1019,4,74,158,-15,1,1279,276,50
10468,tgb,153.2777,-28.4112,0,sr,1,94,1948,79,1039,4,68,168,30,2,1099,222,56
10046,tgb,152.1356,-30.0811,0,sr,3,71,890,26,1049,2,93,131,-2,3,1309,132,-1
10469,tgb,153.2777,-28.4049,0,sr,1,94,2018,90,1179,4,78,164,10,1,1199,228,60
10470,tgb,153.2801,-28.534,0,sr,1,93,2140,92,1100,4,84,163,36,1,1089,252,57
10471,tgb,153.2807,-28.3986,0,sr,1,93,2008,77,1049,4,84,167,15,2,1169,228,58
10472,tgb,153.2811,-28.5349,0,sr,1,94,2182,84,1070,2,85,164,1,1,1209,258,57
10473,tgb,153.2818,-28.4031,0,sr,1,92,2008,68,1100,4,80,167,-25,2,1219,228,58
10474,tgb,153.2818,-28.4022,0,sr,1,93,1990,72,1110,4,90,168,-31,2,1419,228,57
10475,tgb,153.2818,-28.4013,0,sr,1,93,1990,76,1110,4,90,168,-31,2,1509,228,56
10476,tgb,153.2821,-28.5484,0,sr,1,94,2390,51,1129,4,81,159,-13,1,1319,270,52
10477,tgb,153.2821,-28.5268,0,sr,3,94,2306,85,1179,4,88,158,37,1,1129,264,51
10478,tgb,153.2828,-28.4004,0,sr,1,92,1898,70,1120,4,90,168,-17,2,1469,216,56
10047,tgb,152.1401,-31.6293,0,sr,3,93,1428,49,1080,2,84,135,29,2,1099,204,-9
10479,tgb,153.2828,-28.3977,0,sr,1,94,1936,70,1059,4,85,168,-3,1,1279,216,56
10480,tgb,153.2833,-29.3626,0,sr,4,82,1490,6,1330,1,89,190,0,9,1489,228,73
10481,tgb,153.2838,-28.4013,0,sr,1,91,1932,70,1110,4,96,168,-29,2,1389,222,57
10482,tgb,153.2848,-28.3968,0,sr,1,94,1896,68,1100,4,89,168,-18,1,1529,216,56
10483,tgb,153.2875,-29.7389,0,sr,1,82,1462,2,1320,1,88,188,0,5,1249,216,75
10484,tgb,153.2882,-29.2768,0,sr,4,81,1432,1,1320,1,89,192,0,9,1169,216,75
10485,tgb,153.2903,-28.5457,0,sr,1,94,2816,69,1139,4,75,156,3,1,1239,300,46
10486,tgb,153.2944,-28.5439,0,sr,1,94,2748,63,1190,4,79,158,-13,1,1309,300,51
10487,tgb,153.2954,-29.2542,0,sr,1,81,1430,0,1320,1,89,192,0,5,1239,222,75
10488,tgb,153.2975,-28.5421,0,sr,1,92,2922,81,959,4,77,153,29,1,1149,312,42
10048,tgb,152.1513,-29.3286,0,sr,3,92,1408,43,1080,2,86,128,8,3,1239,216,8
10489,tgb,153.2997,-28.617,0,sr,3,90,1906,52,1110,5,89,181,1,2,1209,210,58
10490,tgb,153.3005,-28.5457,0,sr,2,95,2646,82,1090,4,59,159,-7,2,1339,300,52
10491,tgb,153.3005,-28.5403,0,sr,1,91,3150,114,860,2,83,152,66,2,1059,330,39
10492,tgb,153.3048,-28.5908,0,sr,3,92,2050,68,1110,5,84,180,-12,2,1259,222,59
10493,tgb,153.3058,-28.5827,0,sr,3,91,1972,35,1220,5,90,184,-17,2,1809,216,57
10494,tgb,153.3078,-28.5709,0,sr,1,93,2002,63,1129,2,88,184,-21,1,1919,216,57
10495,tgb,153.3088,-28.5709,0,sr,1,93,2002,63,1129,2,88,184,-21,1,1919,216,57
10496,tgb,153.3088,-28.5691,0,sr,1,93,2060,72,1049,2,80,182,-1,1,1259,216,58
10497,tgb,153.3098,-28.5782,0,sr,1,93,2062,75,1100,5,84,181,-13,2,1309,216,59
10498,tgb,153.3098,-28.5736,0,sr,2,92,2076,68,1120,5,86,180,16,2,1119,222,59
10004,tgb,151.4497,-31.9666,0,sr,2,95,1966,39,1139,4,82,91,10,4,1289,414,-15
10049,tgb,152.1517,-31.2218,0,sr,1,94,1370,14,1139,2,86,122,2,3,1359,180,-6
10499,tgb,153.3139,-28.5673,0,sr,2,91,2138,69,1149,5,90,180,-6,1,1199,222,58
10500,tgb,153.315,-28.5845,0,sr,2,93,2304,78,1090,2,82,169,19,2,1139,294,57
10501,tgb,153.3173,-29.3553,0,sr,1,82,1556,1,1330,1,89,191,0,5,1312,246,76
10502,tgb,153.319,-28.5583,0,sr,1,93,2230,70,1220,5,87,179,-6,1,1289,240,60
10503,tgb,153.32,-28.5592,0,sr,1,92,2270,96,1090,5,87,172,16,2,1109,252,58
10504,tgb,153.3243,-29.5953,0,sr,3,84,1590,7,1320,1,88,188,1,5,1509,246,76
10505,tgb,153.3295,-28.6413,0,sr,2,91,1872,25,1190,4,89,183,-5,1,1239,222,58
10506,tgb,153.3319,-28.7785,0,sr,3,80,1272,6,1110,5,91,198,5,7,1259,174,76
10507,tgb,153.3325,-28.6422,0,sr,4,91,1858,24,1169,4,89,184,6,1,1179,216,57
10508,tgb,153.3335,-28.6332,0,sr,2,92,1928,22,1210,4,88,183,-8,1,1389,222,58
10050,tgb,152.152,-29.4919,0,sr,1,91,1356,37,1070,2,87,133,-7,3,1439,198,4
10509,tgb,153.3364,-28.5645,0,sr,3,94,3258,46,1250,4,81,158,-13,1,1509,366,50
10510,tgb,153.3405,-28.56,0,sr,1,95,3512,46,1210,4,73,150,14,1,1149,390,37
10511,tgb,153.3468,-28.6124,0,sr,2,93,2180,18,1169,2,86,175,-6,2,1219,258,59
10512,tgb,153.3486,-29.4653,0,sr,4,80,1452,8,1129,4,89,189,-16,3,1312,234,76
10513,tgb,153.3499,-29.2577,0,sr,1,83,1578,3,1330,1,89,191,3,5,1339,252,76
10514,tgb,153.3674,-28.3767,0,sr,1,92,2082,107,850,2,83,171,31,2,1059,246,59
10515,tgb,153.3835,-28.5978,0,sr,2,91,2256,85,1049,2,94,182,-20,2,1279,258,61
10516,tgb,153.3846,-28.5969,0,sr,2,91,2256,83,1049,2,94,184,-26,2,1419,258,60
10517,tgb,153.404,-28.8676,0,sr,3,87,1778,6,1179,4,88,184,2,7,1359,252,62
10518,tgb,153.405,-28.8685,0,sr,3,87,1778,6,1179,4,88,184,3,9,1369,252,62
10051,tgb,152.1535,-32.5272,0,sr,3,83,1420,27,1100,2,85,168,9,2,1209,282,56
10519,tgb,153.4083,-28.9055,0,sr,4,88,1758,25,1139,4,87,185,15,8,1209,252,63
10520,tgb,153.4103,-28.9046,0,sr,4,88,1788,22,1120,4,85,186,-3,8,1339,252,64
10521,tgb,153.4113,-28.9064,0,sr,4,88,1758,23,1139,4,87,187,2,9,1299,252,65
10522,tgb,153.4165,-29.1664,0,sr,1,84,1616,3,1320,1,88,192,6,5,1269,258,78
10523,tgb,153.4266,-28.6239,0,sr,2,92,2106,30,1049,5,88,184,11,2,1209,258,61
10524,tgb,153.4314,-28.5507,0,sr,3,93,2088,42,1240,5,90,193,-5,2,1459,258,72
10525,tgb,153.4324,-28.5525,0,sr,3,93,2098,30,1230,5,89,195,-10,2,1899,258,75
10526,tgb,153.4393,-28.4821,0,sr,3,93,2326,59,1110,2,84,176,29,2,1099,270,62
10527,tgb,153.4452,-28.6789,0,sr,3,89,1744,17,1129,4,88,188,-13,2,1369,234,65
10528,tgb,153.552,-28.5359,0,sr,4,90,1764,4,1179,4,88,198,7,9,1312,246,83
10052,tgb,152.1592,-29.5037,0,sr,1,90,1376,45,1019,1,86,132,8,3,1259,204,5
10529,tgb,153.6123,-28.7134,0,sr,1,88,1776,18,1139,2,89,193,14,1,1179,300,79
10530,tgb,153.6123,-28.7116,0,sr,1,88,1772,18,1159,2,89,194,6,1,1169,294,81
10053,tgb,152.1592,-29.242,0,sr,3,87,1220,26,1100,2,88,134,10,2,1229,186,8
10054,tgb,152.1614,-31.1902,0,sr,1,93,1278,25,1100,2,87,123,7,2,1179,162,-7
10055,tgb,152.1628,-31.6056,0,sr,2,93,1360,28,1070,2,85,133,27,1,1109,186,-12
10056,tgb,152.1632,-31.2281,0,sr,1,94,1440,26,1149,2,87,122,16,2,1159,186,-5
10057,tgb,152.1651,-31.2435,0,sr,1,94,1580,20,1100,2,85,122,1,6,1289,210,-5
10058,tgb,152.1666,-31.1939,0,sr,1,93,1308,22,1129,2,87,123,9,2,1229,168,-7
10005,tgb,151.4815,-32.1519,0,sr,3,88,1460,28,1120,3,85,163,22,2,1119,222,39
10059,tgb,152.1681,-31.6233,0,sr,2,92,1444,26,1000,2,84,134,25,1,1149,204,-10
10060,tgb,152.1757,-32.5363,0,sr,3,82,1392,23,1090,2,83,169,1,3,1239,282,52
10061,tgb,152.1809,-29.8702,0,sr,1,86,1076,64,1009,2,81,133,21,2,1139,156,-1
10062,tgb,152.1824,-28.79,0,sr,2,80,1142,48,1000,1,92,140,17,2,1259,180,14
10063,tgb,152.1843,-28.8071,0,sr,2,85,1170,46,930,1,84,143,17,2,1179,186,14
10064,tgb,152.1844,-28.7918,0,sr,2,82,1148,57,990,1,90,139,17,2,1229,180,13
10065,tgb,152.1872,-28.8225,0,sr,3,82,1096,51,1019,1,86,145,16,2,1189,180,16
10066,tgb,152.1901,-29.5084,0,sr,1,91,1346,47,1070,2,86,145,-14,3,1929,198,5
10067,tgb,152.1931,-28.8604,0,sr,3,83,1182,25,1059,1,92,140,-4,2,1389,186,13
10068,tgb,152.1982,-30.0463,0,sr,3,66,916,92,910,2,79,132,35,3,1179,132,-5
10006,tgb,151.5155,-32.1487,0,sr,2,90,1658,43,1129,3,90,158,-14,2,1489,246,31
10069,tgb,152.2131,-29.8587,0,sr,1,92,1178,116,910,2,57,134,27,2,1079,168,-2
10070,tgb,152.2145,-31.3728,0,sr,3,93,2042,126,1059,4,92,139,32,2,1079,246,-7
10071,tgb,152.2435,-31.5598,0,sr,2,90,1232,23,1100,2,87,143,8,2,1209,180,2
10072,tgb,152.2487,-29.5349,0,sr,1,93,1802,36,1120,2,90,136,-6,6,1289,252,3
10073,tgb,152.2488,-31.5544,0,sr,2,90,1224,23,1070,2,88,149,-7,2,1399,174,12
10074,tgb,152.2513,-29.0331,0,sr,3,84,1184,25,1110,1,92,142,-1,3,1299,174,12
10075,tgb,152.2544,-29.035,0,sr,3,83,1210,25,1070,1,93,141,-17,3,1729,174,11
10076,tgb,152.2692,-28.6803,0,sr,3,66,910,46,990,2,88,172,-6,3,1289,132,33
10077,tgb,152.2713,-29.406,0,sr,1,92,1534,62,1049,2,85,157,-18,2,1349,216,19
10078,tgb,152.2836,-29.4133,0,sr,1,91,1746,41,1029,2,91,142,-14,2,1379,246,5
10007,tgb,151.5239,-32.1561,0,sr,2,90,1594,34,1129,3,84,164,-9,2,1439,234,42
10079,tgb,152.2877,-29.1209,0,sr,3,84,1258,20,1110,1,92,140,-8,6,1389,180,10
10080,tgb,152.2937,-29.1417,0,sr,2,88,1304,26,1080,1,91,140,7,6,1259,180,10
10081,tgb,152.2949,-30.8825,0,sr,3,93,1648,14,1039,2,86,125,9,2,1219,228,-4
10082,tgb,152.2973,-28.9188,0,sr,2,85,1336,21,1090,2,90,156,5,2,1179,192,26
10083,tgb,152.2977,-29.3051,0,sr,1,93,1746,26,1100,2,86,129,12,1,1259,240,9
10084,tgb,152.3002,-29.389,0,sr,1,92,1638,37,1110,2,87,151,-5,1,1499,228,12
10085,tgb,152.3009,-29.4441,0,sr,2,93,2082,46,1100,2,90,133,-12,1,1469,288,7
10086,tgb,152.3045,-29.3638,0,sr,1,91,1798,63,939,2,91,136,-2,2,1189,252,6
10087,tgb,152.3054,-28.7771,0,sr,2,82,1134,39,980,2,83,163,8,3,1309,168,37
10088,tgb,152.3064,-29.7031,0,sr,3,87,1454,24,1059,2,88,154,-7,2,1739,198,9
10008,tgb,151.574,-31.8617,0,sr,3,91,1312,56,1029,2,91,117,2,2,1299,258,-8
10089,tgb,152.3066,-29.3647,0,sr,1,91,1798,50,939,2,88,136,19,2,1149,252,7
10090,tgb,152.3074,-28.7898,0,sr,2,79,1040,51,959,2,87,170,0,3,1219,150,33
10091,tgb,152.3085,-29.5461,0,sr,1,94,2232,16,1210,1,86,134,-8,6,1319,306,5
10092,tgb,152.3105,-28.7862,0,sr,2,79,1090,40,1029,2,81,169,-8,3,1179,156,35
10093,tgb,152.3118,-29.5163,0,sr,2,94,2344,16,1210,1,84,135,-5,6,1159,324,5
10094,tgb,152.312,-30.5306,0,sr,2,94,1512,49,1120,2,86,112,27,2,1109,234,0
10095,tgb,152.312,-29.4793,0,sr,2,93,1936,43,1139,2,93,147,-21,1,1229,270,7
10096,tgb,152.3126,-28.7753,0,sr,2,79,1150,49,1039,2,89,162,-16,3,1319,168,36
10097,tgb,152.3136,-29.5488,0,sr,1,94,2232,28,1220,1,86,133,16,6,1159,306,5
10098,tgb,152.3138,-29.3593,0,sr,1,92,1570,65,1070,2,85,152,5,2,1239,222,13
